loss,data_loss,dirichlet_loss,neumann_loss
0.004394616931676865,0.001190514420159161,2.4099730580928735e-05,0.0005926211015321314
0.009715091437101364,0.00112982839345932,1.5406234524562024e-05,0.00168624019715935
0.002100991550832987,0.001195821794681251,8.071322372416034e-05,1.960748886631336e-05
0.010021418333053589,0.0015717963688075542,0.000127988270833157,0.0014339478220790625
0.0016750155482441187,0.0013928883709013462,1.4200519217411056e-05,2.8024416678817943e-05
0.006397468037903309,0.0013114454923197627,0.00012723548570647836,0.0007627335144206882
0.002775676781311631,0.0016232173657044768,6.270389712881297e-05,0.00010508404375286773
0.004195256624370813,0.0014181190636008978,1.4359356100612786e-05,0.0005267087835818529
0.002591785043478012,0.0013520576758310199,6.215215398697183e-05,0.00012364114809315652
0.0042496295645833015,0.0014660028973594308,3.7535475712502375e-05,0.0004816543369088322
0.0024702884256839752,0.0012569469399750233,4.5284417865332216e-05,0.0001520994701422751
0.0032183947041630745,0.0013434876454994082,9.362432138004806e-06,0.00035625655436888337
0.002006939612329006,0.0013677438255399466,1.3630738976644352e-05,0.00010057765757665038
0.0032082919497042894,0.0012209489941596985,6.92863977747038e-05,0.0002588958013802767
0.0014857400674372911,0.001267938525415957,1.1815614016086329e-05,1.992908255488146e-05
0.002712447661906481,0.0012308650184422731,1.923267154779751e-05,0.0002578512066975236
0.0016409710515290499,0.001199966063722968,4.303020250517875e-05,2.1406044652394485e-06
0.0026382263749837875,0.0011914737988263369,1.747548594721593e-05,0.0002543995506130159
0.0012669756542891264,0.001167133217677474,9.378954928251915e-06,1.21058872082358e-06
0.0022335615940392017,0.001151945092715323,1.1288145287835505e-05,0.0001937470369739458
0.0014228296931833029,0.0011635692790150642,2.221107752120588e-05,7.429921879520407e-06
0.0019019325263798237,0.0011424209224060178,1.4603714589611627e-05,0.00012269490980543196
0.0013713346561416984,0.0011254121782258153,1.0882709830184467e-05,2.74190661002649e-05
0.001728310715407133,0.0011100100819021463,2.3698581571807154e-05,7.626295700902119e-05
0.0014397318009287119,0.0010896566091105342,1.0905126146099064e-05,4.820477988687344e-05
0.0013840614119544625,0.0010692980140447617,6.279765784711344e-06,5.039314055466093e-05
0.0014249657979235053,0.001050024526193738,8.858813998813275e-06,5.727064126404002e-05
0.0013105354737490416,0.0010316063417121768,1.207983041240368e-05,3.162619032082148e-05
0.0013699318515136838,0.0010149001609534025,9.045102160598617e-06,5.291614797897637e-05
0.0011158596025779843,0.000996313989162445,5.840862286277115e-06,1.2227411389176268e-05
0.0013535788748413324,0.0009722428512759507,1.4673297300760169e-05,4.6920609747758135e-05
0.001044605509378016,0.0009544002241455019,8.096973942883778e-06,1.8471109797246754e-06
0.001222674734890461,0.0009223608649335802,6.281524292717222e-06,4.749974323203787e-05
0.000993791501969099,0.0008961826679296792,9.541500730847474e-06,4.387687795315287e-07
0.0011762701906263828,0.0008779737981967628,7.384173386526527e-06,4.4890934077557176e-05
0.0009147362434305251,0.0008494049543514848,6.288491476880154e-06,4.892655169896898e-07
0.00105764449108392,0.0008267599623650312,5.314461304806173e-06,3.554797876859084e-05
0.0008893362828530371,0.0008139085839502513,7.263829047587933e-06,5.578826289820427e-07
0.0009946702048182487,0.0007840816979296505,8.308585165650584e-06,2.550053977756761e-05
0.0008137025288306177,0.0007635595393367112,4.6959535211499315e-06,6.36688241684169e-07
0.0009260288788937032,0.0007449878612533212,6.929770279384684e-06,2.2348654965753667e-05
